tmdb_id,title,original_title,release_year,release_date,runtime,overview,rating,rating_count,popularity,budget,revenue,genres,keywords,tags,directors,producers,writers,cast,production_countries,original_language,status,adult,homepage,imdb_id,poster_url,backdrop_url,tmdb_url
11823,Уимблдон,Wimbledon,2004,2004-09-13,98,"Питер — типичный неудачник, ему одинаково не везет как в личной жизни, так и на профессиональном поприще. Каким-то чудом горе-спортсмену, чья фамилия находится в самом конце мирового теннисного рейтинга, удается стать участником престижного Уимблдонского турнира. Там-то он и встречает Лиззи — звезду американского тенниса, в которую безумно влюбляется. Вдохновленный обретенной любовью и собственным мастерством на корте, Питер все выше поднимается по турнирной лестнице. Еще немного, и мечта всей его жизни — выиграть чемпионский кубок — вот-вот станет реальностью, если, конечно, удача снова не изменит ему…",6.223,1046,2.9916,31000000,41512007,комедия|мелодрама,новая любовь|спорт|теннис|теннисист|Уимблдон|турнир|профессиональный спорт|профессиональный спортсмен|спортсмен,,Richard Loncraine,Тим Беван|Liza Chasin|Mary Richards|Эрик Феллнер,Марк Левин|Adam Brooks|Дженнифер Флэкетт,Кирстен Данст (Lizzie Bradbury)|Пол Беттани (Peter Colt)|Сэм Нил (Dennis Bradbury)|Джон Фавро (Ron Roth)|Бернард Хилл (Edward Colt)|Eleanor Bron (Augusta Colt)|Николай Костер-Вальдау (Dieter Prohl)|Austin Nichols (Jake Hammond)|Robert Lindsay (Ian Frazier)|Джеймс МакЭвой (Carl Colt)|Джон Макинрой (John McEnroe)|Крис Эверт (Court Commentator Chris Evert)|Mary Carillo (Court Commentator Mary Carillo)|John Barrett (Court Commentator John Barrett)|Kyle Hyde (Monte Carlo Opponent),Великобритания,en,Released,Нет,,tt0360201,https://image.tmdb.org/t/p/w500/mA8qhgQey4B2vItChxU3ut3NdAB.jpg,https://image.tmdb.org/t/p/original/nZnLyVMTietPL0moNBC16rLKE5K.jpg,https://www.themoviedb.org/movie/11823
10033,Просто друзья,Just Friends,2005,2005-11-23,94,"Лос-анджелесский музыкальный продюсер Крис Брэндер имеет все, что только можно пожелать, — деньги, приятную внешность и замечательную работу. Однако в жизни Криса не всегда все складывалось так гладко. В школе он был очень полным и от этого чересчур застенчивым. Единственное светлое воспоминание он сохранил о своей близкой подруге Джейми, в которую он был тайно и безнадежно влюблен. И вот по прошествии десяти лет, став неотразимым сердцеедом и преуспевающим продюсером, по пути в Париж Крис вынужден остановиться в родном для него Нью-Джерси. В местном баре Крис случайно встречает Джейми и понимает, что все еще любит ее. Однако завоевать сердце любимой девушки оказывается еще труднее, чем 10 лет назад",6.22,1719,6.1924,0,50817508,комедия|мелодрама,change|праздничный день|success|влюбиться|родной город|arrogance|потеря веса|Рождество|благоговейный,,Roger Kumble,Bill Johnson|Chris Bender|Jake Weiner|Michael Ohoven|William Vince|Magnus Kim|J.C. Spink,Adam 'Tex' Davis,Райан Рейнольдс (Chris Brander)|Эми Смарт (Jamie Palamino)|Анна Фэрис (Samantha James)|Крис Клейн (Dusty Dinkleman)|Кристофер Родригес Маркетт (Mike Brander)|Джули Хэгерти (Carol Brander)|Amy Matysio (Darla)|Giacomo Beltrami (Young Mike Brander)|Fred Ewanuick (Clark)|Wendy Anderson (Mrs. Palamino)|Бэрри Флэтмэн (Mr. Palamino)|Mike O'Brien (Hockey Dad)|Тай Олссон (Tim)|Devyn Burant (Brett)|Jaden Ryan (Joey),Germany|United States of America,en,Released,Нет,,tt0433400,https://image.tmdb.org/t/p/w500/lh2EUTVOcESkdEOcsjYEW6qS1U0.jpg,https://image.tmdb.org/t/p/original/oAfxQnTlfTKmr61RjE3NM2DlzUN.jpg,https://www.themoviedb.org/movie/10033
2637,Человек-мотылек,The Mothman Prophecies,2002,2002-01-25,119,"Спустя два года после трагической гибели жены талантливый журналист Джон Клайн оказывается в маленьком городке в Западной Вирджинии. Он не знает, как он попал сюда и что он здесь делает, но удивительные рассказы местных жителей, видевших странное существо, похожее на гигантского человека-мотылька, вынуждают его начать собственное расследование, которое дает совершенно неожиданные результаты: страшное создание с огненными глазами, внезапно являющееся людям в сумраке ночи, всегда становится предвестником чудовищных трагедий. Оставляя людям свои жуткие пророчества, оно, кажется, хочет спасти их, но Клайн должен во что бы то ни стало выяснить истинные цели неуловимого призрака, ведь незадолго до своей смерти его жена тоже видела призрачную фигуру ужасного человека-мотылька…",6.218,1198,1.451,32000000,55305279,драма|ужасы|детектив,маленький городок|мечты|по роману или книге|паранойя|мотель|галлюцинация|мост|omen|tumor|west virginia|горе|предчувствие|urban legend|предупреждение|disaster|больница|репортер|экстрасенс|автокатастрофа|police sergeant|телефонный звонок|Рождество|смерть жены|человек-мотылек|загадочные события|химический завод,,Mark Pellington,Gary W. Goldstein|Tom Rosenberg|Gary Lucchesi,Richard Hatem,Ричард Гир (John Klein)|Лора Линни (Connie Mills)|Уилл Паттон (Gordon Smallwood)|Дебра Мессинг (Mary Klein)|Дэвид Эйгенберг (Ed Fleischman)|Alan Bates (Alexander Leek)|Lucinda Jenney (Denise Smallwood)|Nesbitt Blaisdell (Chief Josh Jarrett)|Bill Laing (Indrid Cold)|Dan Callahan (C.J.)|Yvonne Erickson (Dr. McElroy)|Tom Stoviak (Real Estate Agent)|Scott Nunnally (Orderly)|Harris Mackenzie (TV Journalist)|Zachary Mott (Otto),United States of America,en,Released,Нет,,tt0265349,https://image.tmdb.org/t/p/w500/ovL8vOFADeyb0waIAqfChwlWSov.jpg,https://image.tmdb.org/t/p/original/zQM01PhOwJY9ePnWPQ8L0YeKf8c.jpg,https://www.themoviedb.org/movie/2637
486101,Идеальная семья,A casa tutti bene,2018,2018-02-14,103,"Большая семья встречается на роскошной вилле на удаленном острове, чтобы отпраздновать 50-летнюю годовщину свадьбы бабушки и дедушки. Праздник неожиданно затягивается: из-за погодных условий никто из гостей не может покинуть остров. Вот тогда-то наружу выплывает масса секретов, которые грозят взорвать семейную идиллию.",6.217,731,2.218,0,8198518,комедия|драма,темная комедия|большая семья|семейные тайны|изменять мужу|семейные отношения|воссоединение семьи|кричать|divorced parents|quarreling couple|несоответствующая пара|old grudge|актерский ансамбль|три поколения,,Gabriele Muccino,Marco Belardi,Gabriele Muccino|Paolo Costella,Stefano Accorsi (Paolo)|Каролина Крешентини (Ginevra)|Elena Cucci (Isabella)|Tea Falco (Arianna)|Пьерфранческо Фавино (Carlo)|Клаудия Джерини (Beatrice)|Массимо Гини (Sandro)|Сабрина Импаччиаторе (Sara)|Gianfelice Imparato (Priest)|Ivano Marescotti (Pietro)|Giulia Michelini (Luana)|Sandra Milo (Maria)|Giampaolo Morelli (Diego)|Стефания Сандрелли (Alba)|Valeria Solarino (Elettra),Италия,it,Released,Нет,,tt7105944,https://image.tmdb.org/t/p/w500/j92GNi6ooPKEDj44VdrkVM6rV1f.jpg,https://image.tmdb.org/t/p/original/al5NVRsuEBdR7dEG64uzetE7VHf.jpg,https://www.themoviedb.org/movie/486101
298250,Пила 8,Jigsaw,2017,2017-10-25,91,"В городе обнаруживают несколько тел, обладатели которых встретили определенно не лучший конец. Все улики указывают на одного человека: Джона Крамера. Но как это возможно? Человек, известный как Пила, мертв уже более десяти лет. Неужели все-таки нашелся тот, кто рискнул подобрать мантию жестокого маньяка?",6.216,3854,2.9245,10000000,104223315,ужасы|детектив,садизм|кровь|продолжение|воспоминания|пытка|смерть|ужас выживания|смертельный матч|самоубийство через повешение|интеллектуальная игра|похищение|смертельная игра,Пила (Коллекция),Майкл Спириг|Питер Спириг,Орен Каулз|Gregg Hoffman,Джош Столберг|Пит Голдфингер,Тобин Белл (John Kramer / Jigsaw)|Мэтт Пассмор (Logan Nelson)|Каллум Кит Ренни (Detective Halloran)|Ханна Эмили Андерсон (Eleanor Bonneville)|Кле Беннетт (Keith Hunt)|Лора Вандервурт (Anna)|Пол Браунштейн (Ryan)|Мандела Ван Пиблз (Mitch)|Бриттани Аллен (Carly)|Джозайя Блэк (Edgar Munsen)|Эдвард Раттл (Matt)|Майкл Бойсверт (Lee James)|Сэм Коулз (Melissa)|Трой Фельдман (Officer Palermo)|Шаквен Льюис (Officer Solomon),United States of America,en,Released,Нет,,tt3348730,https://image.tmdb.org/t/p/w500/uZwflUjCOCxXvUomJOBD6AmuqVl.jpg,https://image.tmdb.org/t/p/original/ucLGZ3zBRFDhdlRNhvXdkjXkNyd.jpg,https://www.themoviedb.org/movie/298250
159117,З/Л/О 2,V/H/S/2,2013,2013-06-06,95,"В поисках пропавшего студента, пара частных детективов вламывается в его дом, где они находят коллекцию кассет VHS. Обнаружив ужасающие кадры на каждой из них, они понимают, что за исчезновением студента кроются страшные мотивы…",6.216,1129,2.1655,0,21833,ужасы|триллер,кровь|антология|vhs|зомби|похищение инопланетянами|найденная плёнка|видеокассета|analog|антология ужасов,З/Л/О (Коллекция),Eduardo Sánchez|Тимо Тьяджанто|Гарет Эванс|Gregg Hale|Саймон Барретт|Jason Eisener|Адам Вингард,Kyle David Crosby|Rob Cotterill|Gary Binkow|Кимо Стамбол|Roxanne Benjamin|Chris Harding|Brad Miska|Jamie Nash,Гарет Эванс|Тимо Тьяджанто|Jason Eisener|Саймон Барретт|Jamie Nash|John Davies,"Lawrence Michael Levine (Larry (segment """"Tape 49""""))|Kelsy Abbott (Ayesha (segment """"Tape 49""""))|L.C. Holt (Kyle (segment """"Tape 49""""))|Саймон Барретт (Steve (segment """"Tape 49""""))|Mindy Robinson (Tabitha (segment """"Tape 49""""))|Адам Вингард (Herman (segment """"Phase I Clinical Trials""""))|Hannah Hughes (Clarissa (segment """"Phase I Clinical Trials""""))|John T. Woods (Dr. Fleischer (segment """"Phase I Clinical Trials""""))|Hannah Al Rashid (Lena (segment """"Safe Haven""""))|Fachry Albar (Adam (segment """"Safe Haven""""))|Oka Antara (Malik (segment """"Safe Haven""""))|Epy Kusnandar (The Father (segment """"Safe Haven""""))|Andrew Suleiman (Johnny (segment """"Safe Haven""""))|Devon Brookshire (Biker's Girlfriend (segment """"A Ride in the Park""""))|Kevin Hunt (Eye Bite Victim (segment """"A Ride in the Park""""))",United States of America|Canada|Indonesia,en,Released,Нет,,tt2450186,https://image.tmdb.org/t/p/w500/ys7hIWHhECXXaDukxXB4qMttdec.jpg,https://image.tmdb.org/t/p/original/tH77OxO8zHixXKT3g7OgPphSN9E.jpg,https://www.themoviedb.org/movie/159117
77951,Прогулки с динозаврами в 3D,Walking with Dinosaurs,2013,2013-12-18,87,"Фильм создан по уникальным компьютерным технологиям, использовавшимся при создании «Парка Юрского Периода», с помощью которых перед зрителем с потрясающей воображение реалистичностью оживает древний мир доисторических гигантов, населявших когда-то нашу планету. Вы увидите, как динозавры охотятся, выводят потомство и общаются друг с другом…",6.216,503,3.0995,80000000,126500000,мультфильм|семейный|приключения,предыстория|prehistoric creature|динозавр|археология|part animation|female archeologist|cgi effects|mesozoic|анимационный документальный фильм|dinosaurs|cgi,,Neil Nightingale|Barry Cook,Jinko Gotoh|Neil Nightingale|Mike Devlin|John Lynch|Julie Harkin|Scott Kroopf|Dana Belcastro|Luke Hetherington|Deepak Nayar|Amanda Hill,John Collee|Richard Dale,Карл Урбан (Uncle Zack)|Чарли Роу (Ricky)|Энгаури Райс (Jade)|Джастин Лонг (Patchi (voice))|Джон Легуизамо (Alex (voice))|Тия Сиркар (Juniper (voice))|Skyler Stone (Scowler (voice))|Клэй Сэвадж (Radio Announcer (voice))|Майкл Леоне (Dinosaur ID Card (voice))|Katie Silverman (Dinosaur ID Card (voice))|Madison Rothschild (Dinosaur ID Card (voice))|Mary Mouser (Dinosaur ID Card (voice)),Australia|India|United Kingdom|United States of America,en,Released,Нет,,tt1762399,https://image.tmdb.org/t/p/w500/yTLmxpARgTc4VKLcdKOAfydEbiU.jpg,https://image.tmdb.org/t/p/original/AdqdU9nexxg8obiEWQoIQQqsr4Q.jpg,https://www.themoviedb.org/movie/77951
76812,Черная бабочка,Black Butterfly,2017,2017-05-26,94,"Пол — писатель, живущий в одиноком домике на отшибе. В последнее время его дела идут не очень: заказчик забраковал его последнюю книгу, а сам он пытается забыть о неудачах с помощью алкоголя. Однако жизнь отшельника резко меняется, когда он встречает незнакомца, помогающему ему избежать потасовки в придорожном кафе. Узнав, что незнакомец путешествует налегке, Пол предлагает тому остановиться у него на ночлег. Незнакомец неожиданно проявляет интерес к писателю и предлагает новый сюжет для его книги. Но кто он такой, и что означает загадочная татуировка в виде черной бабочки на его теле.",6.216,556,3.7118,0,0,триллер|детектив|драма,изоляция|сценарий|переделать|убийство|бродяга|писатель|renovation|confinement|похищение,,Брайан Гудман,Juan Antonio García Peredo|Silvio Muraglia|Marc Frydman|Barry Brooker|Alexandra Klim|Monika Bacardi|Андреа Иерволино|Alberto Burgueño,Justin Stanley|Marc Frydman,Антонио Бандерас (Paul)|Джонатан Риз Майерс (Jack)|Пайпер Перабо (Laura)|Абель Феррара (Pat)|Николас Аарон (Delivery Man)|Винсент Риотта (Lt Carcano)|Gioia Libardoni (Waitress)|Nathalie Rapti Gomez (Julie)|Alexandra Klim (Paul's Wife)|Katie McGovern (Nancy Barrows)|Рэндалл Пол (Mr. Owen)|Timothy Martin (News Reporter)|Cristina Moglia (Mrs. Owen)|Tracy Green (Diner Manager)|Cherish Gaines (Michelle Emerson),United States of America|Italy|Spain,en,Released,Нет,,tt2090465,https://image.tmdb.org/t/p/w500/fwYU8bji6yprYn2OnRz26MN1dWJ.jpg,https://image.tmdb.org/t/p/original/p0UpMWsISGexlFccIg4baEjyj76.jpg,https://www.themoviedb.org/movie/76812
76493,Диктатор,The Dictator,2012,2012-05-15,83,"Героическая история диктатора, который рискует своей жизнью, чтобы ни в коем случае не допустить демократию в свою столь любовно угнетаемую страну.",6.216,6193,6.5001,65000000,179379533,комедия,бензин|столкновение культур|диктатор|государственный переворот|сатира|пародия|дядя|заговор|female soldier|Объединенные Нации|оружие массового поражения|dissident|продуктовый магазин|обмен идентичностью|ироничный|веселый,,Ларри Чарльз,Саша Барон Коэн|Anthony Hines|Скотт Рудин|Jeff Schaffer|Todd Schulman|Дэвид Мэндел|Alec Berg,Саша Барон Коэн|Alec Berg|Jeff Schaffer|Дэвид Мэндел,Саша Барон Коэн (Aladeen / Efawadh)|Бен Кингсли (Tamir)|Анна Фэрис (Zoey)|Джейсон Манцукас (Nadal)|Саид Бадрея (Omar)|Адиль Ахтар (Maroush)|Aasif Mandvi (Doctor)|Ризван Манжи (Patient)|Rocky Citron (Baby Aladeen)|Liam Campora (Aladeen Age 6)|Рик Чэмберс (Newscaster Voiceover (voice))|Elsayed Mohamed (Wadiyan Olympic Official)|Horatio Sanz (Aide on Balcony)|Elena Goode (Virgin Guard)|Nazanin Homa (Virgin Guard),United States of America,en,Released,Нет,,tt1645170,https://image.tmdb.org/t/p/w500/A3qwdM42DU4rX4u99NbYrHrZWn1.jpg,https://image.tmdb.org/t/p/original/jWq20KNbg5txb28tLxJl0yLYuxp.jpg,https://www.themoviedb.org/movie/76493
599975,Обратный отсчет,Countdown,2019,2019-10-24,90,"В наш век гаджетов и высоких технологий для всего есть мобильное приложение. Хочешь узнать, сколько тебе осталось жить? Пожалуйста! Девушка видит на экране телефона неумолимый вердикт — ее жизнь оборвется через 3 дня. Сможет ли она избежать смерти, если обратный отсчет уже начался?",6.215,2231,5.0796,6500000,48021766,ужасы|триллер,медсестра|обратный отсчет|сверхъестественное|религия|телефонный террор|devil|во время титровстингер|mysterious|зловещий,,Justin Dec,Джон Рикард|John Morris|Zack Schiller|Sean Anders,Justin Dec,Элизабет Лэил (Quinn Harris)|Джордан Кэллоуэй (Matt Monroe)|Талита Элиана Бейтман (Jordan Harris)|Питер Фачинелли (Dr. Sullivan)|Dillon Lane (Evan)|Matt Letscher (Charlie)|Том Сегура (Derek)|Lana McKissack (Rachel)|Anne Winters (Courtney)|Tichina Arnold (Nurse Amy)|Пи Джей Бирн (Father John)|Valente Rodriguez (Father David)|Louisa Abernathy (Mrs. Talbot)|Чарли МакДермотт (Nurse Scott)|Jonny Berryman (Jeff),United States of America,en,Released,Нет,,tt10039344,https://image.tmdb.org/t/p/w500/8WDRLl6f1U5aIikQVw2NSSO5tx7.jpg,https://image.tmdb.org/t/p/original/vb9luxoqiCogWxyeZoveTANa8P6.jpg,https://www.themoviedb.org/movie/599975
63197,Пропавшая Меган,Megan Is Missing,2011,2011-05-01,85,"2007 год. США. Лос Анджелес. Город потрясен неожиданной пропажей несовершеннолетней Меган Стюарт и ее лучшей подруги Эми. Девочки, не достигшие еще даже 18-летия, были полными противоположностями друг другу и, если пропажа Меган для многих с ней знакомых людей не стала большим сюрпризом, то исчезновение Эми наталкивало на самые худшие версии пропажи. Вскоре полиция обнаружила пленки, записанные пропавшими подругами, и страшная правда вскрылась наружу.",6.215,783,4.1802,0,0,драма|ужасы|триллер,изнасилование|хищник|основано на реальных событиях|убийство|девочка-подросток|internet|пытка|школьные друзья|пропавший без вести человек|найденная плёнка|похищение|экранная жизнь|pseudo-documentary,,Майкл Гои,Mark Gragnani,Майкл Гои,Amber Perkins (Amy Herman)|Rachel Quinn (Megan Stewart)|Dean Waite (Josh)|Jael Elizabeth Steinmeyer (Lexie)|Кара Ванг (Kathy)|Brittany Hingle (Chelsea)|Carolina Sabate (Angie)|Trigve Hagen (Gideon)|Rudy Galvan (Ben)|Эйприл Стюарт (Joyce Stewart)|John K. Frazier (Bill Herman)|Tammy Klein (Louise Herman)|Lauren Leah Mitchell (Callie Daniels)|Jon Simonelli (Detective Simonelli)|Craig Stoa (Leif Marcus),United States of America,en,Released,Нет,,tt1087461,https://image.tmdb.org/t/p/w500/vqFIC6miVQWBUrkQYk3Fe0jqXrD.jpg,https://image.tmdb.org/t/p/original/hGTK2dnm1vXYpr26QGWjXIVpI9l.jpg,https://www.themoviedb.org/movie/63197
9962,Хорошая девочка,The Good Girl,2002,2002-08-07,93,"Очаровательная Джастин прозябает в маленьком городке, разочаровавшись в ленивом муже, скучной работе и своей несчастной судьбе. Но всё меняется, когда она находит родственную душу - молодого красавца Холдена, который давно работает рядом с ней. Бурный роман преображает ее жизнь, но постепенно страсть превращается в одержимость, а любовная интрига - в опасный заговор, и Джастин понимает, что ввязалась в рискованную и непредсказуемую игру...",6.215,662,2.0076,8000000,16900000,драма|комедия|мелодрама,самоубийство|ревность|мечты|вера|шантажировать|ложь|мотель|свадьба|наркотики|мастурбация|внебрачная связь,,Мигель Артета,Matthew Greenfield,Майк Уайт,"Дженнифер Энистон (Justine Last)|Зоуи Дешанель (Cheryl)|Джейк Джилленхол (Holden Worther)|Джон Кэрролл Линч (Jack Field, Your Store Manager)|Тим Блейк Нельсон (Bubba)|Джон Си Райли (Phil Last)|Deborah Rush (Gwen Jackson)|Майк Уайт (Corny)|John Doe (Mr. Worther)|Roxanne Hart (Mrs. Worther)|Эйми Гарсиа (Nurse)|Энни О'Доннелл (Haggard Woman)|Jon Shere (Lester)|Alice Amter (Big Haired Woman)|Jean Rhodes (Old Woman)",Netherlands|Germany|United States of America,en,Released,Нет,,tt0279113,https://image.tmdb.org/t/p/w500/jpRumFobwgPzxj5YH33Wswnxdam.jpg,https://image.tmdb.org/t/p/original/w07RlAMm9Mr6BvVdSk8M26t6rj9.jpg,https://www.themoviedb.org/movie/9962
9619,Пик Данте,Dante's Peak,1997,1997-02-07,109,"Ученый-вулканолог Гарри Далтон , потерявший жену во время извержения вулкана, отправляется на Пик Данте, в маленький городок, расположенный на северо-западном побережье, для того, чтобы заняться там рутинной работой - исследованием сейсмической ситуации. Ученый немедленно обнаруживает тревожные признаки надвигающейся катастрофы, грозящей обернуться концом света.",6.215,1977,3.7075,116000000,178127760,боевик|приключения|драма|триллер,спасать|маленький городок|вертолет|lava|мэр|эвакуация|стихийное бедствие|мотель|вулкан|любовники|partnership|volcanology|disaster|каюта|взрыв|учёный|seismograph|volcanic eruption|rowboat|катастрофа|фильм-катастрофа|acid|окружная ярмарка|заброшенная шахта|вулканический пепел,,Roger Donaldson,Гейл Энн Хёрд|Joseph Singer,Leslie Bohem,Пирс Броснан (Harry Dalton)|Линда Хэмилтон (Rachel Wando)|Arabella Field (Nancy)|Jamie Renée Smith (Lauren Wando)|Jeremy Foley (Graham Wando)|Elizabeth Hoffman (Ruth)|Charles Hallahan (Paul Dreyfus)|Грант Хеслов (Greg)|Kirk Trutner (Terry Furlong)|Ци Ма (Stan)|Брайан Редди (Les Worrell)|Lee Garlington (Dr. Jane Fox)|Билл Болендер (Sheriff Turner)|Carole Androsky (Mary Kelly)|Питер Джейсон (Norman Gates),United States of America,en,Released,Нет,,tt0118928,https://image.tmdb.org/t/p/w500/sCXSuoWIbqQJFyN9hDf1UKHUQcn.jpg,https://image.tmdb.org/t/p/original/mnXOfgasuAldIwmTRB0wQKJSsz4.jpg,https://www.themoviedb.org/movie/9619
8273,Американский пирог 3: Свадьба,American Wedding,2003,2003-08-01,99,"Школа далеко позади, дети повзрослели и теперь готовы принести еще одну жертву: Джим и Мишелль женятся! Стифлер планирует быть """"подружкой невесты"""", и, что более важно, быть организатором мальчишника с участием стриптизерш. Финч все еще увлекается различнымы ритуалами, но в этот раз он уже не гоняется за мамой Стифлера, а охотится за младшей сестрой Мишелль, Кэденс, являющейся очень сексуальной красоткой.",6.215,4248,4.2165,55000000,231449203,комедия|мелодрама,предложение руки и сердца|родственные отношения|свадебный прием|наручники|spanner|blow job|stag night|wedding|секс-комедия|best man|мальчишник,Американский пирог (Коллекция),Jesse Dylan,Chris Bender|Адам Херц|Уоррен Зайд|Крэйг Перри|Chris Moore,Адам Херц,Джейсон Биггс (Jim Levenstein)|Шонн Уильям Скотт (Steve Stifler)|Элисон Ханниган (Michelle Flaherty)|Эдди Кэй Томас (Paul Finch)|Томас Иэн Николас (Kevin Myers)|Дженьюэри Джонс (Cadence Flaherty)|Юджин Леви (Jim's Father)|Molly Cheek (Jim's Mother)|Deborah Rush (Mary Flaherty)|Фред Уиллард (Harold Flaherty)|Angela Paton (Grandma)|Eric Allan Kramer (Bear)|Amanda Swisten (Fraulein Brandi)|Nikki Ziering (Officer Krystal)|Lawrence Pressman (Head Coach),United States of America,en,Released,Нет,,tt0328828,https://image.tmdb.org/t/p/w500/uPRafUWqJ5QPQ6XLZIEBw7h9L5Y.jpg,https://image.tmdb.org/t/p/original/qW703anWHFXulRTKWOckAg9i70K.jpg,https://www.themoviedb.org/movie/8273
7553,Большая жратва,Waiting...,2005,2005-10-07,94,"Дин работает официантом в крупном ресторане уже четыре года. Он ни разу не задавался вопросом о том, насколько хорошо он устроился, пока не узнал, что его однокашник все эти годы делал сногсшибательную карьеру в крупной корпорации.Поэтому, когда появляется стажер Митч, Дин начинает его обучения не только со знакомства с многочисленным и сумасбродным коллективом, но и с обучения тому, как отомстить обеспеченным посетителям ресторана за классовое неравенство.",6.215,947,5.6398,3000000,18637690,комедия|мелодрама,decision|waiter|hostess|стажер|отношения между работодателем и работником|glass pipe|кричать,Большая жратва (Коллекция),Rob McKittrick,Jeff Balis|Adam Rosenfelt,Rob McKittrick,Райан Рейнольдс (Monty)|Анна Фэрис (Serena)|Джастин Лонг (Dean)|Дэвид Кокнер (Dan)|Луис Гусман (Raddimus)|Чи МакБрайд (Bishop)|Джон Фрэнсис Дейли (Mitch)|Kaitlin Doubleday (Amy)|Роб Бенедикт (Calvin)|Аланна Юбак (Naomi)|Ванесса Ленгиз (Natasha)|Max Kasch (T-Dog)|Andy Milonakis (Nick)|Dane Cook (Floyd)|Jordan Ladd (Danielle),United States of America,en,Released,Нет,,tt0348333,https://image.tmdb.org/t/p/w500/dRmPoffmxdbbRDIzkTaEXQVoAzS.jpg,https://image.tmdb.org/t/p/original/jaegX6b1InnSSUAagdr0NE2ABBS.jpg,https://www.themoviedb.org/movie/7553
197796,Красавица и чудовище,La Belle et la Bête,2014,2014-02-12,113,"1810 г. Разорившийся купец вынужден перебраться в деревню со своим семейством. Трудная деревенская жизнь пришлась по вкусу только его младшей дочери, не унывающей красавице Бель. Спустя некоторое время, спасаясь от разбойников, купец заблудился в лесу и оказался в заброшенном волшебном замке. Невидимый хозяин приютил его. А утром, прогуливаясь по замку, купец сорвал цветок для младшей дочери. Этим он вызвал гнев хозяина, оказавшегося ужасным чудовищем, который пообещал убить его, если не согласится жить в замке одна из его дочерей. Ею оказалась младшая дочь. И теперь ей предстоит раскрыть древнюю тайну замка и, возможно, снять страшное заклятие.",6.213,2115,5.6055,33000000,47430624,фэнтези|мелодрама,по роману или книге|магия|сказка|кораблекрушение|трансформация|замок|сюрреализм|лес|любовь|man beast|проклинать|долг|зверь|гигантский человек|целебная сила|по мотивам сказки|picturesque|живое действие и анимация|римейк живого действия,,Christophe Gans,,Christophe Gans|Sandra Vo-Anh,Леа Сейду (Belle)|Венсан Кассель (The Beast)|Андре Дюссолье (Belle's Father)|Эдуардо Норьега (Perducas)|Myriam Charleins (Astrid)|Одри Лэми (Anne)|Sara Giraudeau (Clotilde)|Jonathan Demurger (Jean-Baptiste)|Nicolas Gob (Maxime)|Louka Meliava (Tristan)|Yvonne Catterfeld (La Princesse)|Dejan Bućin (Louis)|Wolfgang Menardi (Thierry)|Mickey Hardt (Etienne)|Arthur Doppler (Virgil),France|Germany,fr,Released,Нет,,tt2316801,https://image.tmdb.org/t/p/w500/nYiN63gCyWDKouejuEtchZIXfm4.jpg,https://image.tmdb.org/t/p/original/92Uceuy7HaiiHFgW48gNyxhx17d.jpg,https://www.themoviedb.org/movie/197796
15037,Не могу дождаться,Can't Hardly Wait,1998,1998-06-12,100,"Выпускной вечер в полном разгаре. Самое время безмятежно веселиться, вспоминая радостную пору ученичества. Но Престон Майерс настроен очень серьезно. Ведь утром он уезжает из города и, возможно, больше никогда не увидит красавицу Аманду, королеву бала и его сердца. Четыре года юноша скрывал свое чувство. Грандиозная вечеринка — последний шанс наверстать упущенное. Более подходящего места просто не найти, ведь, как известно, ночи созданы для любви…",6.213,567,2.333,10000000,25605015,комедия|мелодрама,средняя школа|сожалеть|алкоголь|гомофобия|talk show|американский футбол|болельщик|nerd|колледж|любовное письмо|groupie|радио|выпускной|взросление|друзья|домашняя вечеринка|выпускной в средней школе|встречаться|расставаться|рок-группа|поп-музыка|увлечение|маловероятная дружба|социальный изгой|женщина-режиссер|jocks|revenge plot,,Harry Elfont|Deborah Kaplan,Дженно Топпинг|Betty Thomas,Deborah Kaplan|Harry Elfont,Дженнифер Лав Хьюитт (Amanda Beckett)|Итан Эмбри (Preston Meyers)|Чарли Корсмо (William Lichter)|Lauren Ambrose (Denise Fleming)|Питер Фачинелли (Mike Dexter)|Сет Грин (Kenny Fisher)|Michelle Brookhurst (Molly Stinson)|Alexander Martin (Olaf)|Erik Palladino (Cousin Ron)|Channon Roe (Jake)|Шон Патрик Томас (Ben)|Фредди Родригес (T.J.)|Joel Michaely (Geoff Piccirilli)|Jay Paulson (Murphy Pelan)|Branden Williams (DJ Sammy),United States of America,en,Released,Нет,,tt0127723,https://image.tmdb.org/t/p/w500/2S4nXQqZcPYJmy7ffMvyXUdSgCH.jpg,https://image.tmdb.org/t/p/original/yPVhkvOiI4UZC0jOpjO1HntlxHv.jpg,https://www.themoviedb.org/movie/15037
